Sr.No.,Symbol,Series,Normal Eligibility,Recall Eligibility,Repay Eligibility,Market Type
7016,FIEMIND,07,E,E,E,N
7017,FIEMIND,08,E,E,E,N
7018,FIEMIND,09,E,E,E,N
7019,FIEMIND,10,E,E,E,N
7020,FIEMIND,11,E,E,E,N
7021,FIEMIND,12,E,E,E,N
7022,FIEMIND,X1,E,E,E,N
7023,FIEMIND,X2,E,E,E,N
7024,FIEMIND,X3,E,E,E,N
7025,FIEMIND,X4,E,E,E,N
7026,FIEMIND,X5,E,E,E,N
7027,FIEMIND,X6,E,E,E,N
7028,FIEMIND,X7,E,E,E,N
7029,FIEMIND,X8,E,E,E,N
7030,FIEMIND,X9,E,E,E,N
7031,FIEMIND,XD,E,E,E,N
7032,FIEMIND,XN,E,E,E,N
7033,FIEMIND,XO,E,E,E,N
7034,FINCABLES,01,E,E,E,N
7035,FINCABLES,02,E,E,E,N
7036,FINCABLES,03,E,E,E,N
7037,FINCABLES,04,E,E,E,N
7038,FINCABLES,05,E,E,E,N
7039,FINCABLES,06,E,E,E,N
7040,FINCABLES,07,E,E,E,N
7041,FINCABLES,08,E,E,E,N
7042,FINCABLES,09,E,E,E,N
7043,FINCABLES,10,E,E,E,N
7044,FINCABLES,11,E,E,E,N
7045,FINCABLES,12,E,E,E,N
7046,FINCABLES,X1,E,E,E,N
7047,FINCABLES,X2,E,E,E,N
7048,FINCABLES,X3,E,E,E,N
7049,FINCABLES,X4,E,E,E,N
7050,FINCABLES,X5,E,E,E,N
7051,FINCABLES,X6,E,E,E,N
7052,FINCABLES,X7,E,E,E,N
7053,FINCABLES,X8,E,E,E,N
7054,FINCABLES,X9,E,E,E,N
7055,FINCABLES,XD,E,E,E,N
7056,FINCABLES,XN,E,E,E,N
7057,FINCABLES,XO,E,E,E,N
7058,FINEORG,01,E,E,E,N
7059,FINEORG,02,E,E,E,N
7060,FINEORG,03,E,E,E,N
7061,FINEORG,04,E,E,E,N
7062,FINEORG,05,E,E,E,N
7063,FINEORG,06,E,E,E,N
7064,FINEORG,07,E,E,E,N
7065,FINEORG,08,E,E,E,N
7066,FINEORG,09,E,E,E,N
7067,FINEORG,10,E,E,E,N
7068,FINEORG,11,E,E,E,N
7069,FINEORG,12,E,E,E,N
7070,FINEORG,X1,E,E,E,N
7071,FINEORG,X2,E,E,E,N
7072,FINEORG,X3,E,E,E,N
7073,FINEORG,X4,E,E,E,N
7074,FINEORG,X5,E,E,E,N
7075,FINEORG,X6,E,E,E,N
7076,FINEORG,X7,E,E,E,N
7077,FINEORG,X8,E,E,E,N
7078,FINEORG,X9,E,E,E,N
7079,FINEORG,XD,E,E,E,N
7080,FINEORG,XN,E,E,E,N
7081,FINEORG,XO,E,E,E,N
7082,FINIETF,01,E,E,E,N
7083,FINIETF,02,E,E,E,N
7084,FINIETF,03,E,E,E,N
7085,FINIETF,04,E,E,E,N
7086,FINIETF,05,E,E,E,N
7087,FINIETF,06,E,E,E,N
7088,FINIETF,07,E,E,E,N
7089,FINIETF,08,E,E,E,N
7090,FINIETF,09,E,E,E,N
7091,FINIETF,10,E,E,E,N
7092,FINIETF,11,E,E,E,N
7093,FINIETF,12,E,E,E,N
7094,FINIETF,X1,E,E,E,N
7095,FINIETF,X2,E,E,E,N
7096,FINIETF,X3,E,E,E,N
7097,FINIETF,X4,E,E,E,N
7098,FINIETF,X5,E,E,E,N
7099,FINIETF,X6,E,E,E,N
7100,FINIETF,X7,E,E,E,N
7101,FINIETF,X8,E,E,E,N
7102,FINIETF,X9,E,E,E,N
7103,FINIETF,XD,E,E,E,N
7104,FINIETF,XN,E,E,E,N
7105,FINIETF,XO,E,E,E,N
7106,FINPIPE,01,E,E,E,N
7107,FINPIPE,02,E,E,E,N
7108,FINPIPE,03,E,E,E,N
7109,FINPIPE,04,E,E,E,N
7110,FINPIPE,05,E,E,E,N
7111,FINPIPE,06,E,E,E,N
7112,FINPIPE,07,E,E,E,N
7113,FINPIPE,08,E,E,E,N
7114,FINPIPE,09,E,E,E,N
7115,FINPIPE,10,E,E,E,N
7116,FINPIPE,11,E,E,E,N
7117,FINPIPE,12,E,E,E,N
7118,FINPIPE,X1,E,E,E,N
7119,FINPIPE,X2,E,E,E,N
7120,FINPIPE,X3,E,E,E,N
7121,FINPIPE,X4,E,E,E,N
7122,FINPIPE,X5,E,E,E,N
7123,FINPIPE,X6,E,E,E,N
7124,FINPIPE,X7,E,E,E,N
7125,FINPIPE,X8,E,E,E,N
7126,FINPIPE,X9,E,E,E,N
7127,FINPIPE,XD,E,E,E,N
7128,FINPIPE,XN,E,E,E,N
7129,FINPIPE,XO,E,E,E,N
7130,FIRSTCRY,01,E,E,E,N
7131,FIRSTCRY,02,E,E,E,N
7132,FIRSTCRY,03,E,E,E,N
7133,FIRSTCRY,04,E,E,E,N
7134,FIRSTCRY,05,E,E,E,N
7135,FIRSTCRY,06,E,E,E,N
7136,FIRSTCRY,07,E,E,E,N
7137,FIRSTCRY,08,E,E,E,N
7138,FIRSTCRY,09,E,E,E,N
7139,FIRSTCRY,10,E,E,E,N
7140,FIRSTCRY,11,E,E,E,N
7141,FIRSTCRY,12,E,E,E,N
7142,FIRSTCRY,X1,E,E,E,N
7143,FIRSTCRY,X2,E,E,E,N
7144,FIRSTCRY,X3,E,E,E,N
7145,FIRSTCRY,X4,E,E,E,N
7146,FIRSTCRY,X5,E,E,E,N
7147,FIRSTCRY,X6,E,E,E,N
7148,FIRSTCRY,X7,E,E,E,N
7149,FIRSTCRY,X8,E,E,E,N
7150,FIRSTCRY,X9,E,E,E,N
7151,FIRSTCRY,XD,E,E,E,N
7152,FIRSTCRY,XN,E,E,E,N
7153,FIRSTCRY,XO,E,E,E,N
7154,FIVESTAR,01,E,E,E,N
7155,FIVESTAR,02,E,E,E,N
7156,FIVESTAR,03,E,E,E,N
7157,FIVESTAR,04,E,E,E,N
7158,FIVESTAR,05,E,E,E,N
7159,FIVESTAR,06,E,E,E,N
7160,FIVESTAR,07,E,E,E,N
7161,FIVESTAR,08,E,E,E,N
7162,FIVESTAR,09,E,E,E,N
7163,FIVESTAR,10,E,E,E,N
7164,FIVESTAR,11,E,E,E,N
7165,FIVESTAR,12,E,E,E,N
7166,FIVESTAR,X1,E,E,E,N
7167,FIVESTAR,X2,E,E,E,N
7168,FIVESTAR,X3,E,E,E,N
7169,FIVESTAR,X4,E,E,E,N
7170,FIVESTAR,X5,E,E,E,N
7171,FIVESTAR,X6,E,E,E,N
7172,FIVESTAR,X7,E,E,E,N
7173,FIVESTAR,X8,E,E,E,N
7174,FIVESTAR,X9,E,E,E,N
7175,FIVESTAR,XD,E,E,E,N
7176,FIVESTAR,XN,E,E,E,N
7177,FIVESTAR,XO,E,E,E,N
7178,FLUOROCHEM,01,E,E,E,N
7179,FLUOROCHEM,02,E,E,E,N
7180,FLUOROCHEM,03,E,E,E,N
7181,FLUOROCHEM,04,E,E,E,N
7182,FLUOROCHEM,05,E,E,E,N
7183,FLUOROCHEM,06,E,E,E,N
7184,FLUOROCHEM,07,E,E,E,N
7185,FLUOROCHEM,08,E,E,E,N
7186,FLUOROCHEM,09,E,E,E,N
7187,FLUOROCHEM,10,E,E,E,N
7188,FLUOROCHEM,11,E,E,E,N
7189,FLUOROCHEM,12,E,E,E,N
7190,FLUOROCHEM,X1,E,E,E,N
7191,FLUOROCHEM,X2,E,E,E,N
7192,FLUOROCHEM,X3,E,E,E,N
7193,FLUOROCHEM,X4,E,E,E,N
7194,FLUOROCHEM,X5,E,E,E,N
7195,FLUOROCHEM,X6,E,E,E,N
7196,FLUOROCHEM,X7,E,E,E,N
7197,FLUOROCHEM,X8,E,E,E,N
7198,FLUOROCHEM,X9,E,E,E,N
7199,FLUOROCHEM,XD,E,E,E,N
7200,FLUOROCHEM,XN,E,E,E,N
7201,FLUOROCHEM,XO,E,E,E,N
7202,FMCGIETF,01,E,E,E,N
7203,FMCGIETF,02,E,E,E,N
7204,FMCGIETF,03,E,E,E,N
7205,FMCGIETF,04,E,E,E,N
7206,FMCGIETF,05,E,E,E,N
7207,FMCGIETF,06,E,E,E,N
7208,FMCGIETF,07,E,E,E,N
7209,FMCGIETF,08,E,E,E,N
7210,FMCGIETF,09,E,E,E,N
7211,FMCGIETF,10,E,E,E,N
7212,FMCGIETF,11,E,E,E,N
7213,FMCGIETF,12,E,E,E,N
7214,FMCGIETF,X1,E,E,E,N
7215,FMCGIETF,X2,E,E,E,N
7216,FMCGIETF,X3,E,E,E,N
7217,FMCGIETF,X4,E,E,E,N
7218,FMCGIETF,X5,E,E,E,N
7219,FMCGIETF,X6,E,E,E,N
7220,FMCGIETF,X7,E,E,E,N
7221,FMCGIETF,X8,E,E,E,N
7222,FMCGIETF,X9,E,E,E,N
7223,FMCGIETF,XD,E,E,E,N
7224,FMCGIETF,XN,E,E,E,N
7225,FMCGIETF,XO,E,E,E,N
7226,FORCEMOT,01,E,E,E,N
7227,FORCEMOT,02,E,E,E,N
7228,FORCEMOT,03,E,E,E,N
7229,FORCEMOT,04,E,E,E,N
7230,FORCEMOT,05,E,E,E,N
7231,FORCEMOT,06,E,E,E,N
7232,FORCEMOT,07,E,E,E,N
7233,FORCEMOT,08,E,E,E,N
7234,FORCEMOT,09,E,E,E,N
7235,FORCEMOT,10,E,E,E,N
7236,FORCEMOT,11,E,E,E,N
7237,FORCEMOT,12,E,E,E,N
7238,FORCEMOT,X1,E,E,E,N
7239,FORCEMOT,X2,E,E,E,N
7240,FORCEMOT,X3,E,E,E,N
7241,FORCEMOT,X4,E,E,E,N
7242,FORCEMOT,X5,E,E,E,N
7243,FORCEMOT,X6,E,E,E,N
7244,FORCEMOT,X7,E,E,E,N
7245,FORCEMOT,X8,E,E,E,N
7246,FORCEMOT,X9,E,E,E,N
7247,FORCEMOT,XD,E,E,E,N
7248,FORCEMOT,XN,E,E,E,N
7249,FORCEMOT,XO,E,E,E,N
7250,FORTIS,01,E,E,E,N
7251,FORTIS,02,E,E,E,N
7252,FORTIS,03,E,E,E,N
7253,FORTIS,04,E,E,E,N
7254,FORTIS,05,E,E,E,N
7255,FORTIS,06,E,E,E,N
7256,FORTIS,07,E,E,E,N
7257,FORTIS,08,E,E,E,N
7258,FORTIS,09,E,E,E,N
7259,FORTIS,10,E,E,E,N
7260,FORTIS,11,E,E,E,N
7261,FORTIS,12,E,E,E,N
7262,FORTIS,X1,E,E,E,N
7263,FORTIS,X2,E,E,E,N
7264,FORTIS,X3,E,E,E,N
7265,FORTIS,X4,E,E,E,N
7266,FORTIS,X5,E,E,E,N
7267,FORTIS,X6,E,E,E,N
7268,FORTIS,X7,E,E,E,N
7269,FORTIS,X8,E,E,E,N
7270,FORTIS,X9,E,E,E,N
7271,FORTIS,XD,E,E,E,N
7272,FORTIS,XN,E,E,E,N
7273,FORTIS,XO,E,E,E,N
7274,FSL,01,E,E,E,N
7275,FSL,02,E,E,E,N
7276,FSL,03,E,E,E,N
7277,FSL,04,E,E,E,N
7278,FSL,05,E,E,E,N
7279,FSL,06,E,E,E,N
7280,FSL,07,E,E,E,N
7281,FSL,08,E,E,E,N
7282,FSL,09,E,E,E,N
7283,FSL,10,E,E,E,N
7284,FSL,11,E,E,E,N
7285,FSL,12,E,E,E,N
7286,FSL,X1,E,E,E,N
7287,FSL,X2,E,E,E,N
7288,FSL,X3,E,E,E,N
7289,FSL,X4,E,E,E,N
7290,FSL,X5,E,E,E,N
7291,FSL,X6,E,E,E,N
7292,FSL,X7,E,E,E,N
7293,FSL,X8,E,E,E,N
7294,FSL,X9,E,E,E,N
7295,FSL,XD,E,E,E,N
7296,FSL,XN,E,E,E,N
7297,FSL,XO,E,E,E,N
7298,FUSION,01,E,E,E,N
7299,FUSION,02,E,E,E,N
7300,FUSION,03,E,E,E,N
7301,FUSION,04,E,E,E,N
7302,FUSION,05,E,E,E,N
7303,FUSION,06,E,E,E,N
7304,FUSION,07,E,E,E,N
7305,FUSION,08,E,E,E,N
7306,FUSION,09,E,E,E,N
7307,FUSION,10,E,E,E,N
7308,FUSION,11,E,E,E,N
7309,FUSION,12,E,E,E,N
7310,FUSION,X1,E,E,E,N
7311,FUSION,X2,E,E,E,N
7312,FUSION,X3,E,E,E,N
7313,FUSION,X4,E,E,E,N
7314,FUSION,X5,E,E,E,N
7315,FUSION,X6,E,E,E,N
7316,FUSION,X7,E,E,E,N
7317,FUSION,X8,E,E,E,N
7318,FUSION,X9,E,E,E,N
7319,FUSION,XD,E,E,E,N
7320,FUSION,XN,E,E,E,N
7321,FUSION,XO,E,E,E,N
7322,GABRIEL,01,E,E,E,N
7323,GABRIEL,02,E,E,E,N
7324,GABRIEL,03,E,E,E,N
7325,GABRIEL,04,E,E,E,N
7326,GABRIEL,05,E,E,E,N
7327,GABRIEL,06,E,E,E,N
7328,GABRIEL,07,E,E,E,N
7329,GABRIEL,08,E,E,E,N
7330,GABRIEL,09,E,E,E,N
7331,GABRIEL,10,E,E,E,N
7332,GABRIEL,11,E,E,E,N
7333,GABRIEL,12,E,E,E,N
7334,GABRIEL,X1,E,E,E,N
7335,GABRIEL,X2,E,E,E,N
7336,GABRIEL,X3,E,E,E,N
7337,GABRIEL,X4,E,E,E,N
7338,GABRIEL,X5,E,E,E,N
7339,GABRIEL,X6,E,E,E,N
7340,GABRIEL,X7,E,E,E,N
7341,GABRIEL,X8,E,E,E,N
7342,GABRIEL,X9,E,E,E,N
7343,GABRIEL,XD,E,E,E,N
7344,GABRIEL,XN,E,E,E,N
7345,GABRIEL,XO,E,E,E,N
7346,GAEL,01,E,E,E,N
7347,GAEL,02,E,E,E,N
7348,GAEL,03,E,E,E,N
7349,GAEL,04,E,E,E,N
7350,GAEL,05,E,E,E,N
7351,GAEL,06,E,E,E,N
7352,GAEL,07,E,E,E,N
7353,GAEL,08,E,E,E,N
7354,GAEL,09,E,E,E,N
7355,GAEL,10,E,E,E,N
7356,GAEL,11,E,E,E,N
7357,GAEL,12,E,E,E,N
7358,GAEL,X1,E,E,E,N
7359,GAEL,X2,E,E,E,N
7360,GAEL,X3,E,E,E,N
7361,GAEL,X4,E,E,E,N
7362,GAEL,X5,E,E,E,N
7363,GAEL,X6,E,E,E,N
7364,GAEL,X7,E,E,E,N
7365,GAEL,X8,E,E,E,N
7366,GAEL,X9,E,E,E,N
7367,GAEL,XD,E,E,E,N
7368,GAEL,XN,E,E,E,N
7369,GAEL,XO,E,E,E,N
7370,GAIL,01,E,E,E,N
7371,GAIL,02,E,E,E,N
7372,GAIL,03,E,E,E,N
7373,GAIL,04,E,E,E,N
7374,GAIL,05,E,E,E,N
7375,GAIL,06,E,E,E,N
7376,GAIL,07,E,E,E,N
7377,GAIL,08,E,E,E,N
7378,GAIL,09,E,E,E,N
7379,GAIL,10,E,E,E,N
7380,GAIL,11,E,E,E,N
7381,GAIL,12,E,E,E,N
7382,GAIL,X1,E,E,E,N
7383,GAIL,X2,E,E,E,N
7384,GAIL,X3,E,E,E,N
7385,GAIL,X4,E,E,E,N
7386,GAIL,X5,E,E,E,N
7387,GAIL,X6,E,E,E,N
7388,GAIL,X7,E,E,E,N
7389,GAIL,X8,E,E,E,N
7390,GAIL,X9,E,E,E,N
7391,GAIL,XD,E,E,E,N
7392,GAIL,XN,E,E,E,N
7393,GAIL,XO,E,E,E,N
7394,GALAXYSURF,01,E,E,E,N
7395,GALAXYSURF,02,E,E,E,N
7396,GALAXYSURF,03,E,E,E,N
7397,GALAXYSURF,04,E,E,E,N
7398,GALAXYSURF,05,E,E,E,N
7399,GALAXYSURF,06,E,E,E,N
7400,GALAXYSURF,07,E,E,E,N
7401,GALAXYSURF,08,E,E,E,N
7402,GALAXYSURF,09,E,E,E,N
7403,GALAXYSURF,10,E,E,E,N
7404,GALAXYSURF,11,E,E,E,N
7405,GALAXYSURF,12,E,E,E,N
7406,GALAXYSURF,X1,E,E,E,N
7407,GALAXYSURF,X2,E,E,E,N
7408,GALAXYSURF,X3,E,E,E,N
7409,GALAXYSURF,X4,E,E,E,N
7410,GALAXYSURF,X5,E,E,E,N
7411,GALAXYSURF,X6,E,E,E,N
7412,GALAXYSURF,X7,E,E,E,N
7413,GALAXYSURF,X8,E,E,E,N
7414,GALAXYSURF,X9,E,E,E,N
7415,GALAXYSURF,XD,E,E,E,N
7416,GALAXYSURF,XN,E,E,E,N
7417,GALAXYSURF,XO,E,E,E,N
7418,GANECOS,01,E,E,E,N
7419,GANECOS,02,E,E,E,N
7420,GANECOS,03,E,E,E,N
7421,GANECOS,04,E,E,E,N
7422,GANECOS,05,E,E,E,N
7423,GANECOS,06,E,E,E,N
7424,GANECOS,07,E,E,E,N
7425,GANECOS,08,E,E,E,N
7426,GANECOS,09,E,E,E,N
7427,GANECOS,10,E,E,E,N
7428,GANECOS,11,E,E,E,N
7429,GANECOS,12,E,E,E,N
7430,GANECOS,X1,E,E,E,N
7431,GANECOS,X2,E,E,E,N
7432,GANECOS,X3,E,E,E,N
7433,GANECOS,X4,E,E,E,N
7434,GANECOS,X5,E,E,E,N
7435,GANECOS,X6,E,E,E,N
7436,GANECOS,X7,E,E,E,N
7437,GANECOS,X8,E,E,E,N
7438,GANECOS,X9,E,E,E,N
7439,GANECOS,XD,E,E,E,N
7440,GANECOS,XN,E,E,E,N
7441,GANECOS,XO,E,E,E,N
7442,GANESHHOUC,01,E,E,E,N
7443,GANESHHOUC,02,E,E,E,N
7444,GANESHHOUC,03,E,E,E,N
7445,GANESHHOUC,04,E,E,E,N
7446,GANESHHOUC,05,E,E,E,N
7447,GANESHHOUC,06,E,E,E,N
7448,GANESHHOUC,07,E,E,E,N
7449,GANESHHOUC,08,E,E,E,N
7450,GANESHHOUC,09,E,E,E,N
7451,GANESHHOUC,10,E,E,E,N
7452,GANESHHOUC,11,E,E,E,N
7453,GANESHHOUC,12,E,E,E,N
7454,GANESHHOUC,X1,E,E,E,N
7455,GANESHHOUC,X2,E,E,E,N
7456,GANESHHOUC,X3,E,E,E,N
7457,GANESHHOUC,X4,E,E,E,N
7458,GANESHHOUC,X5,E,E,E,N
7459,GANESHHOUC,X6,E,E,E,N
7460,GANESHHOUC,X7,E,E,E,N
7461,GANESHHOUC,X8,E,E,E,N
7462,GANESHHOUC,X9,E,E,E,N
7463,GANESHHOUC,XD,E,E,E,N
7464,GANESHHOUC,XN,E,E,E,N
7465,GANESHHOUC,XO,E,E,E,N
7466,GARFIBRES,01,E,E,E,N
7467,GARFIBRES,02,E,E,E,N
7468,GARFIBRES,03,E,E,E,N
7469,GARFIBRES,04,E,E,E,N
7470,GARFIBRES,05,E,E,E,N
7471,GARFIBRES,06,E,E,E,N
7472,GARFIBRES,07,E,E,E,N
7473,GARFIBRES,08,E,E,E,N
7474,GARFIBRES,09,E,E,E,N
7475,GARFIBRES,10,E,E,E,N
7476,GARFIBRES,11,E,E,E,N
7477,GARFIBRES,12,E,E,E,N
7478,GARFIBRES,X1,E,E,E,N
7479,GARFIBRES,X2,E,E,E,N
7480,GARFIBRES,X3,E,E,E,N
7481,GARFIBRES,X4,E,E,E,N
7482,GARFIBRES,X5,E,E,E,N
7483,GARFIBRES,X6,E,E,E,N
7484,GARFIBRES,X7,E,E,E,N
7485,GARFIBRES,X8,E,E,E,N
7486,GARFIBRES,X9,E,E,E,N
7487,GARFIBRES,XD,E,E,E,N
7488,GARFIBRES,XN,E,E,E,N
7489,GARFIBRES,XO,E,E,E,N
7490,GATEWAY,01,E,E,E,N
7491,GATEWAY,02,E,E,E,N
7492,GATEWAY,03,E,E,E,N
7493,GATEWAY,04,E,E,E,N
7494,GATEWAY,05,E,E,E,N
7495,GATEWAY,06,E,E,E,N
7496,GATEWAY,07,E,E,E,N
7497,GATEWAY,08,E,E,E,N
7498,GATEWAY,09,E,E,E,N
7499,GATEWAY,10,E,E,E,N
7500,GATEWAY,11,E,E,E,N
7501,GATEWAY,12,E,E,E,N
7502,GATEWAY,X1,E,E,E,N
7503,GATEWAY,X2,E,E,E,N
7504,GATEWAY,X3,E,E,E,N
7505,GATEWAY,X4,E,E,E,N
7506,GATEWAY,X5,E,E,E,N
7507,GATEWAY,X6,E,E,E,N
7508,GATEWAY,X7,E,E,E,N
7509,GATEWAY,X8,E,E,E,N
7510,GATEWAY,X9,E,E,E,N
7511,GATEWAY,XD,E,E,E,N
7512,GATEWAY,XN,E,E,E,N
7513,GATEWAY,XO,E,E,E,N
7514,GENESYS,01,E,E,E,N
7515,GENESYS,02,E,E,E,N
7516,GENESYS,03,E,E,E,N
7517,GENESYS,04,E,E,E,N
7518,GENESYS,05,E,E,E,N
7519,GENESYS,06,E,E,E,N
7520,GENESYS,07,E,E,E,N
7521,GENESYS,08,E,E,E,N
7522,GENESYS,09,E,E,E,N
7523,GENESYS,10,E,E,E,N
7524,GENESYS,11,E,E,E,N
7525,GENESYS,12,E,E,E,N
7526,GENESYS,X1,E,E,E,N
7527,GENESYS,X2,E,E,E,N
7528,GENESYS,X3,E,E,E,N
7529,GENESYS,X4,E,E,E,N
7530,GENESYS,X5,E,E,E,N
7531,GENESYS,X6,E,E,E,N
7532,GENESYS,X7,E,E,E,N
7533,GENESYS,X8,E,E,E,N
7534,GENESYS,X9,E,E,E,N
7535,GENESYS,XD,E,E,E,N
7536,GENESYS,XN,E,E,E,N
7537,GENESYS,XO,E,E,E,N
7538,GENUSPOWER,01,E,E,E,N
7539,GENUSPOWER,02,E,E,E,N
7540,GENUSPOWER,03,E,E,E,N
7541,GENUSPOWER,04,E,E,E,N
7542,GENUSPOWER,05,E,E,E,N
7543,GENUSPOWER,06,E,E,E,N
7544,GENUSPOWER,07,E,E,E,N
7545,GENUSPOWER,08,E,E,E,N
7546,GENUSPOWER,09,E,E,E,N
7547,GENUSPOWER,10,E,E,E,N
7548,GENUSPOWER,11,E,E,E,N
7549,GENUSPOWER,12,E,E,E,N
7550,GENUSPOWER,X1,E,E,E,N
7551,GENUSPOWER,X2,E,E,E,N
7552,GENUSPOWER,X3,E,E,E,N
7553,GENUSPOWER,X4,E,E,E,N
7554,GENUSPOWER,X5,E,E,E,N
7555,GENUSPOWER,X6,E,E,E,N
7556,GENUSPOWER,X7,E,E,E,N
7557,GENUSPOWER,X8,E,E,E,N
7558,GENUSPOWER,X9,E,E,E,N
7559,GENUSPOWER,XD,E,E,E,N
7560,GENUSPOWER,XN,E,E,E,N
7561,GENUSPOWER,XO,E,E,E,N
7562,GEOJITFSL,01,E,E,E,N
7563,GEOJITFSL,02,E,E,E,N
7564,GEOJITFSL,03,E,E,E,N
7565,GEOJITFSL,04,E,E,E,N
7566,GEOJITFSL,05,E,E,E,N
7567,GEOJITFSL,06,E,E,E,N
7568,GEOJITFSL,07,E,E,E,N
7569,GEOJITFSL,08,E,E,E,N
7570,GEOJITFSL,09,E,E,E,N
7571,GEOJITFSL,10,E,E,E,N
7572,GEOJITFSL,11,E,E,E,N
7573,GEOJITFSL,12,E,E,E,N
7574,GEOJITFSL,X1,E,E,E,N
7575,GEOJITFSL,X2,E,E,E,N
7576,GEOJITFSL,X3,E,E,E,N
7577,GEOJITFSL,X4,E,E,E,N
7578,GEOJITFSL,X5,E,E,E,N
7579,GEOJITFSL,X6,E,E,E,N
7580,GEOJITFSL,X7,E,E,E,N
7581,GEOJITFSL,X8,E,E,E,N
7582,GEOJITFSL,X9,E,E,E,N
7583,GEOJITFSL,XD,E,E,E,N
7584,GEOJITFSL,XN,E,E,E,N
7585,GEOJITFSL,XO,E,E,E,N
7586,GESHIP,01,E,E,E,N
7587,GESHIP,02,E,E,E,N
7588,GESHIP,03,E,E,E,N
7589,GESHIP,04,E,E,E,N
7590,GESHIP,05,E,E,E,N
7591,GESHIP,06,E,E,E,N
7592,GESHIP,07,E,E,E,N
7593,GESHIP,08,E,E,E,N
7594,GESHIP,09,E,E,E,N
7595,GESHIP,10,E,E,E,N
7596,GESHIP,11,E,E,E,N
7597,GESHIP,12,E,E,E,N
7598,GESHIP,X1,E,E,E,N
7599,GESHIP,X2,E,E,E,N
7600,GESHIP,X3,E,E,E,N
7601,GESHIP,X4,E,E,E,N
7602,GESHIP,X5,E,E,E,N
7603,GESHIP,X6,E,E,E,N
7604,GESHIP,X7,E,E,E,N
7605,GESHIP,X8,E,E,E,N
7606,GESHIP,X9,E,E,E,N
7607,GESHIP,XD,E,E,E,N
7608,GESHIP,XN,E,E,E,N
7609,GESHIP,XO,E,E,E,N
7610,GHCL,01,E,E,E,N
7611,GHCL,02,E,E,E,N
7612,GHCL,03,E,E,E,N
7613,GHCL,04,E,E,E,N
7614,GHCL,05,E,E,E,N
7615,GHCL,06,E,E,E,N
7616,GHCL,07,E,E,E,N
7617,GHCL,08,E,E,E,N
7618,GHCL,09,E,E,E,N
7619,GHCL,10,E,E,E,N
7620,GHCL,11,E,E,E,N
7621,GHCL,12,E,E,E,N
7622,GHCL,X1,E,E,E,N
7623,GHCL,X2,E,E,E,N
7624,GHCL,X3,E,E,E,N
7625,GHCL,X4,E,E,E,N
7626,GHCL,X5,E,E,E,N
7627,GHCL,X6,E,E,E,N
7628,GHCL,X7,E,E,E,N
7629,GHCL,X8,E,E,E,N
7630,GHCL,X9,E,E,E,N
7631,GHCL,XD,E,E,E,N
7632,GHCL,XN,E,E,E,N
7633,GHCL,XO,E,E,E,N
7634,GICRE,01,E,E,E,N
7635,GICRE,02,E,E,E,N
7636,GICRE,03,E,E,E,N
7637,GICRE,04,E,E,E,N
7638,GICRE,05,E,E,E,N
7639,GICRE,06,E,E,E,N
7640,GICRE,07,E,E,E,N
7641,GICRE,08,E,E,E,N
7642,GICRE,09,E,E,E,N
7643,GICRE,10,E,E,E,N
7644,GICRE,11,E,E,E,N
7645,GICRE,12,E,E,E,N
7646,GICRE,X1,E,E,E,N
7647,GICRE,X2,E,E,E,N
7648,GICRE,X3,E,E,E,N
7649,GICRE,X4,E,E,E,N
7650,GICRE,X5,E,E,E,N
7651,GICRE,X6,E,E,E,N
7652,GICRE,X7,E,E,E,N
7653,GICRE,X8,E,E,E,N
7654,GICRE,X9,E,E,E,N
7655,GICRE,XD,E,E,E,N
7656,GICRE,XN,E,E,E,N
7657,GICRE,XO,E,E,E,N
7658,GILLETTE,01,E,E,E,N
7659,GILLETTE,02,E,E,E,N
7660,GILLETTE,03,E,E,E,N
7661,GILLETTE,04,E,E,E,N
7662,GILLETTE,05,E,E,E,N
7663,GILLETTE,06,E,E,E,N
7664,GILLETTE,07,E,E,E,N
7665,GILLETTE,08,E,E,E,N
7666,GILLETTE,09,E,E,E,N
7667,GILLETTE,10,E,E,E,N
7668,GILLETTE,11,E,E,E,N
7669,GILLETTE,12,E,E,E,N
7670,GILLETTE,X1,E,E,E,N
7671,GILLETTE,X2,E,E,E,N
7672,GILLETTE,X3,E,E,E,N
7673,GILLETTE,X4,E,E,E,N
7674,GILLETTE,X5,E,E,E,N
7675,GILLETTE,X6,E,E,E,N
7676,GILLETTE,X7,E,E,E,N
7677,GILLETTE,X8,E,E,E,N
7678,GILLETTE,X9,E,E,E,N
7679,GILLETTE,XD,E,E,E,N
7680,GILLETTE,XN,E,E,E,N
7681,GILLETTE,XO,E,E,E,N
7682,GILT5YBEES,01,E,E,E,N
7683,GILT5YBEES,02,E,E,E,N
7684,GILT5YBEES,03,E,E,E,N
7685,GILT5YBEES,04,E,E,E,N
7686,GILT5YBEES,05,E,E,E,N
7687,GILT5YBEES,06,E,E,E,N
7688,GILT5YBEES,07,E,E,E,N
7689,GILT5YBEES,08,E,E,E,N
7690,GILT5YBEES,09,E,E,E,N
7691,GILT5YBEES,10,E,E,E,N
7692,GILT5YBEES,11,E,E,E,N
7693,GILT5YBEES,12,E,E,E,N
7694,GILT5YBEES,X1,E,E,E,N
7695,GILT5YBEES,X2,E,E,E,N
7696,GILT5YBEES,X3,E,E,E,N
